Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,target
Cooking Essentials,Cornitos Peanut - Premium Salted ,12000,10,6,10800,150,False,150,60249.73115553564
Cooking Essentials,Popular Essentials Black Pepper,10000,10,5,9000,100,False,100,41840.09108023308
Cooking Essentials,24 Mantra Organic Tur Dal - Split,13000,7,6,12000,500,False,500,66944.14572837294
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,6500,6,3,6100,110,False,100,17014.970372628122
Cooking Essentials,Ching's Secret Paneer Chilli Masala,1000,0,2,1000,20,False,20,1859.559603565915
Cooking Essentials,Dabur Honey ,22000,7,3,20400,500,False,500,56902.523869117
Cooking Essentials,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,False,65,6415.480632302407
Cooking Essentials,Everest Tea Masala,5500,9,2,5000,50,False,50,9297.798017829575
Cooking Essentials,Ching's Paneer Chilli Masala,4400,0,4,4400,60,False,60,16364.124511380052
Cooking Essentials,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,False,405,17572.838253697897
Cooking Essentials,Everest Meat Masala Powder,7400,9,3,6700,100,False,100,18688.574015837446
Cooking Essentials,Pillsbury Atta With Multigrains Wheat Grains,29500,16,6,24500,5000,False,5,136677.63086209475
Cooking Essentials,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,False,200,27335.52617241895
Cooking Essentials,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,False,200,25104.054648139852
Cooking Essentials,Popular Essentials Cloves (Lavang),7500,17,6,6200,50,False,50,34587.80862632602
Cooking Essentials,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,False,280,45187.29836665173
Cooking Essentials,Suhana Paneer Tikka Masala Mix,4000,5,6,3800,50,False,50,21198.97948065143
Cooking Essentials,24 Mantra Turmeric Powder,3500,2,6,3400,100,False,100,18967.507956372334
Cooking Essentials,24 Mantra Super Grain Quinoa,19000,0,4,19000,500,False,500,70663.26493550478
Cooking Essentials,Everest Powder - Egg Curry Masala,4000,2,6,3900,50,False,50,21756.847361721204
Cooking Essentials,Popular Essentials Pe Shah Jeera ,6000,15,6,5100,50,False,50,28451.2619345585
Cooking Essentials,24 Mantra Organic Sattu Atta,9500,0,6,9500,500,False,500,52997.44870162858
Cooking Essentials,Smith & Jones Pasta Masala,4600,0,6,4600,54,False,54,25661.922529209627
Cooking Essentials,Weikfield Vanilla Custard Powder,14200,9,3,12800,500,False,500,35703.54438846557
Cooking Essentials,Sugarfree Natura Low Calorie Sweetner ,30000,10,3,27000,42,False,42,75312.16394441956
Cooking Essentials,Pillsbury Vanilla Custard Powder,3700,2,6,3600,100,False,100,20083.243718511883
Cooking Essentials,24 Mantra Organic Rajma,14500,0,6,14500,500,False,500,80890.84275511731
Cooking Essentials,Popular Essentials Broken Wheat/Daliya,3500,2,6,3400,500,False,500,18967.507956372334
Cooking Essentials,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,False,250,18037.728154589375
Cooking Essentials,Smith & Jones Peri Peri Masala,9900,0,6,9900,75,False,75,55228.92022590768
Cooking Essentials,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,False,500,31798.469220977146
Cooking Essentials,Popular Essentials Urad Dal Split (Un-Polished),8500,9,5,7700,500,False,500,35796.52236864386
Cooking Essentials,Weikfield Baking Powder,2200,0,6,2200,50,False,50,12273.093383535039
Cooking Essentials,Popular Essentials Bajra Whole,6500,13,6,5600,1000,False,1,31240.60133990737
Cooking Essentials,Weikfield Veg Jelly Crystals - Strawberry,4500,2,6,4400,90,False,90,24546.186767070078
Cooking Essentials,Weikfield Veg Jelly Crystals - Raspberry,4500,2,6,4400,90,False,90,24546.186767070078
Cooking Essentials,Popular Essentials Masoor Dal Split (Un-Polished),7000,10,4,6300,500,False,500,23430.451004930528
Cooking Essentials,Popular Essentials Ajwain Whole,5000,12,2,4400,100,False,100,8182.062255690026
Cooking Essentials,Popular Essentials Pista Salted (With Shell),47000,21,5,37100,250,False,250,172474.15323073862
Cooking Essentials,The Bake Shop Bread Crumbs,5000,6,3,4700,400,False,400,13109.895205139701
Cooking Essentials,Popular Essentials Horse Gram,4000,10,4,3600,500,False,500,13388.829145674588
Cooking Essentials,Hershey's Chocolate Syrup,9500,0,4,9500,200,False,200,35331.63246775239
Cooking Essentials,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,False,250,40166.48743702377
Cooking Essentials,Everest Kasuri Methi,2500,0,6,2500,25,False,25,13946.697026744363
Cooking Essentials,Satyam Makhana,20800,0,6,20800,100,False,100,116036.5192625131
Cooking Essentials,Everest Tandoori Chicken Masala,3900,2,5,3800,50,False,50,17665.816233876194
Cooking Essentials,Weikfield Falooda Mix - Kesar Pista,4900,2,3,4800,200,False,200,13388.829145674588
Cooking Essentials,Weikfield Cocoa Powder,7000,7,6,6500,50,False,50,36261.41226953534
Cooking Essentials,Pantai Coconut Cream,15000,4,4,14300,400,False,400,53183.404661985165
Cooking Essentials,Popular Essentials Coriander Seeds,1500,0,5,1500,50,False,50,6973.3485133721815
Cooking Essentials,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,False,240,22314.71524279098
Cooking Essentials,Eastern Fish Masala,4800,2,5,4700,100,False,100,21849.8253418995
Cooking Essentials,Pillsbury Atta/Godihittu - Chakki Fresh,27500,0,6,27500,5000,False,5,153413.667294188
Cooking Essentials,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",21500,9,4,19400,1000,False,1,72150.9126183575
Cooking Essentials,Everest Dry Ginger Powder,7500,9,4,6800,100,False,100,25290.010608496443
Cooking Essentials,Pillsbury Cooker Cake Mix - Choco,10000,11,6,8900,159,False,159,49650.24141520993
Cooking Essentials,Hersheys Chocolate Almond Syrup,20000,0,2,20000,450,False,450,37191.1920713183
Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,5600,7,5,5200,100,False,100,24174.274846356893
Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),19000,10,6,17100,100,False,100,95395.40766293144
Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,False,360,148392.85636456002
Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,35000,10,5,31200,5000,False,5,145045.64907814137
Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,35000,10,6,31200,1000,False,1,174054.77889376963
Cooking Essentials,24 Mantra Organic Black Pepper,17000,7,6,15700,100,False,100,87585.25732795459
Cooking Essentials,Popular Essentials Green Moong Whole,9000,16,3,7500,500,False,500,20920.04554011654
Cooking Essentials,24 Mantra Organic Masoor Dal - Split,9500,7,6,8800,500,False,500,49092.373534140155
Cooking Essentials,Praakritik Organic Natural Rock Salt,6000,6,3,5600,500,False,500,15620.300669953685
Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,39000,11,5,34700,1000,False,1,161316.79560934313
Cooking Essentials,"Ching's Secret Instant Noodles, Hot Garlic",6000,0,4,6000,240,False,240,22314.71524279098
Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,False,500,95395.40766293144
Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,43000,10,6,38700,1000,False,1,215894.86997400274
Cooking Essentials,Popular Essentials Star Anise,7000,10,5,6300,25,False,25,29288.06375616316
Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,1000,0,5,1000,20,False,20,4648.899008914787
Cooking Essentials,Cadbury Cocoa Powder,22300,5,6,21100,150,False,150,117710.12290572241
Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,145000,10,6,130500,540,False,540,728017.5847960557
Cooking Essentials,Praakritik Organic Poha,12000,6,5,11200,500,False,500,52067.66889984562
Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,16000,6,4,15000,200,False,200,55786.78810697745
Cooking Essentials,Popular Essentials Dry Dates (Kharak),14000,15,6,11800,250,False,250,65828.40996623339
Cooking Essentials,Popular Essentials Kashmiri Red Rajma,9500,6,4,8900,500,False,500,33100.16094347329
Cooking Essentials,Dabur Hommade - Garlic Paste,5000,6,6,4700,200,False,200,26219.790410279402
Cooking Essentials,Dabur 100% Pure Honey,33000,10,1,29700,400,False,400,27614.46011295384
Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),4400,0,5,4400,60,False,60,20455.155639225064
Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",3500,2,1,3400,40,False,40,3161.2513260620553
Cooking Essentials,Everest Tandoori Chicken Masala,7400,9,3,6700,100,False,100,18688.574015837446
Cooking Essentials,Popular Essentials Red Poha,4500,4,6,4300,500,False,500,23988.318886000303
Cooking Essentials,Everest Kitchen King Masala,14200,9,6,12800,200,False,200,71407.08877693114
Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,16500,10,5,14700,285,False,285,68338.81543104738
Cooking Essentials,Eastern Super Garam Masala,7400,6,2,6900,200,False,200,12830.961264604814
Cooking Essentials,Maggi Magic Cubes Extra Chicken,4000,2,6,3900,48,False,48,21756.847361721204
Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,10200,6,6,9500,100,False,100,52997.44870162858
Cooking Essentials,Eastern Cumin Powder,4900,2,6,4800,100,False,100,26777.658291349177
Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),9000,10,6,8100,500,False,500,45187.29836665173
Cooking Essentials,24 Mantra Organic Chana Dal,9500,6,5,8900,500,False,500,41375.20117934161
Cooking Essentials,Delight Nuts Cashew Roasted & Salted,42500,20,6,34000,200,False,200,189675.07956372332
Cooking Essentials,Popular Essentials Mace/Javitri,9000,10,3,8100,20,False,20,22593.649183325866
Cooking Essentials,Dlicia Whip Topping Bottle,23500,27,5,17100,1000,False,1,79496.17305244287
Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,7600,10,4,6800,300,False,300,25290.010608496443
Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,41000,10,6,36900,1000,False,1,205853.2481147468
Cooking Essentials,Satyam Pulses Masur Dal,8700,6,6,8100,500,False,500,45187.29836665173
Cooking Essentials,Delight Nuts Pista Roasted & Salted,42500,20,6,34000,200,False,200,189675.07956372332
Cooking Essentials,"Top Ramen Noodles, Atta",8000,0,1,8000,280,False,280,7438.23841426366
Cooking Essentials,Hershey's Cocoa Powder,9500,0,5,9500,70,False,70,44164.54058469048
Cooking Essentials,Praakritik Organic Singhara Atta,24000,6,4,22500,500,False,500,83680.18216046617
Cooking Essentials,Gits Veg Biryani Ready to Eat,11000,10,6,9900,265,False,265,55228.92022590768
Cooking Essentials,Delight Nuts Cranberries Sliced ,29900,20,6,23900,200,False,200,133330.4235756761
Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,False,500,83122.3142793964
Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,22000,50,5,11000,200,False,200,51137.88909806266
Cooking Essentials,Popular Essentials Sattu Atta,9000,12,3,7900,500,False,500,22035.78130225609
Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,2500,0,5,2500,100,False,100,11622.247522286969
Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,15000,10,5,13400,100,False,100,62295.246719458155
Cooking Essentials,Praakritik Organic Garlic Powder,11000,1,5,10800,100,False,100,50208.109296279705
Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,12500,5,6,11800,100,False,100,65828.40996623339
Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,7500,30,6,5200,200,False,200,29009.129815628276
Cooking Essentials,Kitchens Of India Mutter Paneer,13000,4,6,12400,285,False,285,69175.61725265204
Cooking Essentials,Ching's Secret Veg Manchurian Masala,4400,0,6,4400,60,False,60,24546.186767070078
Cooking Essentials,Popular Essentials Jowa Flour,5000,2,5,4900,500,False,500,22779.60514368246
Cooking Essentials,Everest Shahi Biryani Masala,24500,0,6,24500,200,False,200,136677.63086209475
Cooking Essentials,Popular Essentials Black Til,5000,6,4,4700,100,False,100,17479.8602735196
Cooking Essentials,Popular Essentials Pancharatna Dal,8000,10,6,7200,500,False,500,40166.48743702377
Cooking Essentials,Saffola 100% Pure Honey,47500,8,2,43700,1000,False,750,81262.75467583048
Cooking Essentials,Popular Essentials Tamarind,15000,14,6,12800,500,False,500,71407.08877693114
Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,6000,5,5,5700,200,False,200,26498.72435081429
Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),28000,7,6,26000,100,False,100,145045.64907814137
Cooking Essentials,Hershey's Hot Chocolate Powder,21000,0,4,21000,250,False,250,78101.50334976843
Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,False,500,116222.47522286969
Cooking Essentials,Satyam Chilli  Bedgi,8200,10,5,7300,100,False,100,33936.96276507795
Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,7500,30,6,5200,200,False,200,29009.129815628276
Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,27000,10,4,24300,225,False,225,90374.59673330346
Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,4500,2,6,4400,90,False,90,24546.186767070078
Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,13000,10,5,11700,100,False,100,54392.118404303015
Cooking Essentials,Amulya Dairy Whitener ,38000,2,4,37200,1000,False,1,138351.23450530408
Cooking Essentials,ITC Master Chef Hyderabadi Biryani,7500,30,5,5200,80,False,80,24174.274846356893
Cooking Essentials,Flying Bird Butter Scotch Essence,5000,2,6,4900,20,False,20,27335.52617241895
Cooking Essentials,Dabur Hommade - Ginger Paste,5000,6,6,4700,200,False,200,26219.790410279402
Cooking Essentials,Popular Essentials Green Peas (Un-Polished),12000,10,5,10800,500,False,500,50208.109296279705
Cooking Essentials,Quaker Oats Pouch,27600,10,6,24800,1500,False,1,138351.23450530408
Cooking Essentials,24 Mantra Organic Urad White Whole,14500,15,4,12200,500,False,500,45373.254327008326
Cooking Essentials,Popular Essentials Guntur Chilli Stemless,4000,2,2,3900,100,False,100,7252.282453907069
Cooking Essentials,Popular Essentials Moth Whole,9000,10,6,8100,500,False,500,45187.29836665173
Cooking Essentials,Keya Pizza Seasoning,10900,17,6,9000,45,False,45,50208.109296279705
Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,10900,20,6,8700,80,False,80,48534.50565307038
Cooking Essentials,24 Mantra Organic Moong Dal,13500,7,6,12500,500,False,500,69733.48513372181
Cooking Essentials,Betty Crocker French Vanilla Cake Mix,31000,10,6,27600,520,False,520,153971.53517525777
Cooking Essentials,Delight Nuts Dried Cranberries ,34000,20,6,27200,200,False,200,151740.06365097867
Cooking Essentials,Everest Kesari Milk Masala,20500,0,2,20500,50,False,50,38120.971873101254
Cooking Essentials,Tong Garden Salted Cocktail Nuts,29500,9,5,26600,160,False,160,123660.71363713335
Cooking Essentials,MTR Uttapam Mix,16500,5,6,15600,500,False,500,87027.38944688482
Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,6500,6,6,6100,180,False,180,34029.940745256245
Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,33500,29,6,23500,200,False,200,131098.952051397
Cooking Essentials,Everest Dry Mango Powder,8000,0,5,8000,100,False,100,37191.1920713183
Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,11000,5,6,10400,400,False,400,58018.25963125655
Cooking Essentials,Everest Chicken Masala,14700,10,6,13200,200,False,200,73638.56030121024
Cooking Essentials,Gits Medu Vada Instant Snack Mix,9000,4,6,8600,200,False,200,47976.637772000606
Cooking Essentials,Weikfield Drinking Chocolate Powder,6500,10,6,5800,100,False,100,32356.33710204692
Cooking Essentials,Popular Essentials Regular White Lobia,7000,10,6,6300,500,False,500,35145.676507395794
Cooking Essentials,Puro Healthy Salt Crystal,13500,7,6,12500,1000,False,1,69733.48513372181
Cooking Essentials,Popular Essentials Premium Jeera Rice,14000,0,5,14000,1000,False,1,65084.58612480702
Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,4400,0,6,4400,60,False,60,24546.186767070078
Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,20000,11,6,17800,264,False,264,99300.48283041986
Cooking Essentials,Smith & Jones Pasta Masala,6000,10,5,5400,108,False,108,25104.054648139852
Cooking Essentials,Catch Black Pepper Sprinkler,10000,0,1,10000,50,False,50,9297.798017829575
Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,9500,6,6,8900,150,False,150,49650.24141520993
Cooking Essentials,ITC Master Chef Butter Chicken,7500,30,6,5200,80,False,80,29009.129815628276
Cooking Essentials,Masala Oats Masala & Coriander ,19500,9,5,17600,500,False,500,81820.62255690026
Cooking Essentials,Smith & Jones Mutter Paneer Masala,4200,0,6,4200,60,False,60,23430.451004930528
Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,False,285,42955.82684237263
Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),7000,10,6,6300,500,False,500,35145.676507395794
Cooking Essentials,Gits Jalebi with Maker Dessert Mix,7500,16,6,6300,100,False,100,35145.676507395794
Cooking Essentials,Popular Essentials Soya Beans ,8000,6,6,7500,500,False,500,41840.09108023308
Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,10500,7,6,9700,500,False,500,54113.18446376813
Cooking Essentials,Keya Italian Seasoning,10900,10,6,9800,35,False,35,54671.0523448379
Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,11500,0,3,11500,200,False,200,32077.403161512033
Cooking Essentials,Delight Nuts Trail Mix ,39900,25,6,29900,200,False,200,166802.49643986256
Cooking Essentials,Praakritik Organic Chilka Moong Dal,12000,10,6,10800,500,False,500,60249.73115553564
Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,9900,0,6,9900,75,False,75,55228.92022590768
Cooking Essentials,Eastern Tamarind,6300,0,6,6300,200,False,200,35145.676507395794
Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,20000,11,6,17800,180,False,180,99300.48283041986
Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,5000,2,6,4900,20,False,20,27335.52617241895
Cooking Essentials,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,False,200,9111.842057472983
Cooking Essentials,Japanese Choice Udon Noodles,29500,9,6,26600,250,False,250,148392.85636456002
Cooking Essentials,Pantai Coconut Milk,15000,0,4,15000,400,False,400,55786.78810697745
Cooking Essentials,Praakritik Organic Masoor Dal,13000,10,6,11600,500,False,500,64712.67420409384
Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,43000,10,6,38700,5000,False,5,215894.86997400274
Cooking Essentials,Popular Essentials Salted Murmure ,7000,18,6,5700,400,False,400,31798.469220977146
Cooking Essentials,Oleev Active Oil (Pouch),26500,9,6,23900,1000,False,1,133330.4235756761
